flightGUID,Name,Flight Date,Flight Time (local),Landing DateTime (local),Flight DateTime (UTC),Flight Time (UTC),Landing DateTime (UTC),Drone Name,Travelled Distance ( m),Duration,Duration (seconds),Project Reference
5676E8CF-1843-E434-4150-922BFA7BF160,Flight 2023-09-18 11:36:43 KLF242L01,9/18/2023 11:36,11:36:43,9/18/2023 11:49,9/18/2023 06:06,06:06:43,9/18/2023 06:19,Bullet 2.1 Golf,15950,00:12:55,775,Kandhamal Live Flights
3AFDD478-50EC-F5DF-7CFF-E8CE28C7F48B,Flight 2023-09-18 10:24:39 KLF241L01,9/18/2023 10:24,10:24:39,9/18/2023 10:55,9/18/2023 04:54,04:54:39,9/18/2023 05:25,Bullet 2.1 Golf,36365,00:31:06,1866,Kandhamal Live Flights
39CE0243-2A7C-07D7-5551-8DAB1391BBEB,Flight 2023-09-16 15:35:38,9/16/2023 15:35,15:35:38,9/16/2023 15:36,9/16/2023 10:05,10:05:38,9/16/2023 10:06,Fighter A,16,00:00:51,51,Fighter A
6A684BEA-1673-99C5-E906-332EED3EEA71,Flight 2023-09-16 15:16:03,9/16/2023 15:16,15:16:03,9/16/2023 15:17,9/16/2023 09:46,09:46:03,9/16/2023 09:47,Fighter A,17,00:01:03,63,Fighter A
B502A555-A730-C3A0-0BD7-F09764D46A4E,Flight 2023-09-16 15:05:18,9/16/2023 15:05,15:05:18,9/16/2023 15:06,9/16/2023 09:35,09:35:18,9/16/2023 09:36,Fighter A,16,00:00:51,51,Fighter A
41D5DC50-24D4-D62A-0032-CEC516934776,Flight 2023-09-16 13:17:59,9/16/2023 13:17,13:17:59,9/16/2023 13:18,9/16/2023 07:47,07:47:59,9/16/2023 07:48,Fighter A,17,00:00:52,52,Fighter A
EB9F77A1-4CD1-FE40-4F6E-B5C46BB292BD,Flight 2023-09-16 12:51:10,9/16/2023 12:51,12:51:10,9/16/2023 12:52,9/16/2023 07:21,07:21:10,9/16/2023 07:22,Fighter A,28,00:00:55,55,Fighter A
A9E2A9B8-234E-EF08-0CD0-A80E69E16C7C,Flight 2023-09-15 18:27:39,9/15/2023 18:27,18:27:39,9/15/2023 18:28,9/15/2023 12:57,12:57:39,9/15/2023 12:58,Fighter A,8,00:00:50,50,Fighter A
81D77940-AC44-4FC1-73AF-65F67541FA4F,Flight 2023-09-15 18:23:38,9/15/2023 18:23,18:23:38,9/15/2023 18:24,9/15/2023 12:53,12:53:38,9/15/2023 12:54,Fighter A,24,00:01:09,69,Fighter A
F56214B1-470D-9D95-0613-BDDB9EDE7634,Flight 2023-09-15 18:20:54,9/15/2023 18:20,18:20:54,9/15/2023 18:21,9/15/2023 12:50,12:50:54,9/15/2023 12:51,Fighter A,8,00:00:51,51,Fighter A
96962787-EA8F-4275-6067-C62F7C20F7DF,Flight 2023-09-15 18:06:51,9/15/2023 18:06,18:06:51,9/15/2023 18:07,9/15/2023 12:36,12:36:51,9/15/2023 12:37,Fighter A,6,00:00:50,50,Fighter A
A60988A9-6AC2-FA99-6063-60DF33E96CB2,Flight 2023-09-15 17:58:21,9/15/2023 17:58,17:58:21,9/15/2023 17:59,9/15/2023 12:28,12:28:21,9/15/2023 12:29,Fighter A,7,00:00:51,51,Fighter A
30C1FAFE-F66B-EB82-4588-D63870A37284,Flight 2023-09-15 15:59:32 KLF240L01,9/15/2023 15:59,15:59:32,9/15/2023 16:46,9/15/2023 10:29,10:29:32,9/15/2023 11:16,Bullet 2.1 Golf,47287,00:46:46,2806,Kandhamal Live Flights
E0F9C8C8-F032-6644-05A2-98E5E95510C8,Flight 2023-09-15 14:56:56 KLF235L02,9/15/2023 14:56,14:56:56,9/15/2023 15:32,9/15/2023 09:26,09:26:56,9/15/2023 10:02,Bullet 2.1 Golf,47211,00:35:45,2145,Kandhamal Live Flights
37318616-27E3-93C3-903C-189704DA33CD,Flight 2023-09-15 14:24:19,9/15/2023 14:24,14:24:19,9/15/2023 14:25,9/15/2023 08:54,08:54:19,9/15/2023 08:55,Mugin-1,109,00:01:21,81,Mugin
0E36F23F-056C-863D-951F-9950C78CECC2,Flight 2023-09-15 14:15:38,9/15/2023 14:15,14:15:38,9/15/2023 14:16,9/15/2023 08:45,08:45:38,9/15/2023 08:46,Mugin-1,96,00:00:59,59,Mugin
562E4C5B-1BC2-4274-E2FB-CC9E71EA8A74,Flight 2023-09-15 14:13:52 KLF236L02,9/15/2023 14:13,14:13:52,9/15/2023 14:39,9/15/2023 08:43,08:43:52,9/15/2023 09:09,Bullet 2.1 Golf,35592,00:25:21,1521,Kandhamal Live Flights
485EBF9F-3F93-BCD7-21F8-04943C02C83C,Flight 2023-09-15 14:07:37,9/15/2023 14:07,14:07:37,9/15/2023 14:08,9/15/2023 08:37,08:37:37,9/15/2023 08:38,Mugin-1,123,00:01:20,80,Mugin
1D7EC3B8-C80A-E3E0-3A0C-86DD61BFFCF8,Flight 2023-09-15 13:43:26,9/15/2023 13:43,13:43:26,9/15/2023 13:44,9/15/2023 08:13,08:13:26,9/15/2023 08:14,Mugin-1,68,00:01:11,71,Mugin
05B7E514-60D2-C9CF-86FC-D0FDDE1FCFDA,Flight 2023-09-15 13:36:41 KLF237L02,9/15/2023 13:36,13:36:41,9/15/2023 13:48,9/15/2023 08:06,08:06:41,9/15/2023 08:18,Bullet 2.1 Golf,15764,00:11:57,717,Kandhamal Live Flights
B2E57BBF-9FAC-AF02-D19B-AD5E2591F949,Flight 2023-09-15 13:34:50,9/15/2023 13:34,13:34:50,9/15/2023 13:36,9/15/2023 08:04,08:04:50,9/15/2023 08:06,Mugin-1,64,00:01:19,79,Mugin
733A7B30-8CCE-EF0A-A0AB-D120AD2D197C,Flight 2023-09-15 13:23:49,9/15/2023 13:23,13:23:49,9/15/2023 13:24,9/15/2023 07:53,07:53:49,9/15/2023 07:54,Mugin-1,69,00:00:55,55,Mugin
8B3D142A-B7B9-832E-76B8-B70179DBF5D5,Flight 2023-09-15 12:50:30 KLF237L01,9/15/2023 12:50,12:50:30,9/15/2023 13:08,9/15/2023 07:20,07:20:30,9/15/2023 07:38,Bullet 2.1 Golf,15939,00:18:01,1081,Kandhamal Live Flights
ABF34420-353A-3019-574A-198E0BFBE902,Flight 2023-09-15 11:37:21 KLF236L01,9/15/2023 11:37,11:37:21,9/15/2023 12:16,9/15/2023 06:07,06:07:21,9/15/2023 06:46,Bullet 2.1 Golf,36383,00:38:58,2338,Kandhamal Live Flights
82D8578C-FD0F-52BF-6FA3-3F95535BA008,Flight 2023-09-15 10:12:17 KLF235L01,9/15/2023 10:12,10:12:17,9/15/2023 11:00,9/15/2023 04:42,04:42:17,9/15/2023 05:30,Bullet 2.1 Golf,47291,00:48:21,2901,Kandhamal Live Flights
8792CCD4-DAEA-DC12-2FDA-7EBF15F252B3,Flight 2023-09-13 18:53:43 KLF233L02,9/13/2023 18:53,18:53:43,9/13/2023 19:35,9/13/2023 13:23,13:23:43,9/13/2023 14:05,Bullet 2.1 Golf,47227,00:41:40,2500,Kandhamal Live Flights
2628AB3A-A5C3-E726-A020-6734D4E79C6F,Flight 2023-09-13 18:19:40,9/13/2023 18:19,18:19:40,9/13/2023 18:33,9/13/2023 12:49,12:49:40,9/13/2023 13:03,Bullet 2.1 India,17368,00:13:50,830,Bullet 2.1 INDIA Tuning &amp; Test Flight
A4FF79E4-0890-5761-5AB8-33804F299BB8,Flight 2023-09-13 17:22:23,9/13/2023 17:22,17:22:23,9/13/2023 17:23,9/13/2023 11:52,11:52:23,9/13/2023 11:53,Mugin-1,93,00:01:32,92,Mugin
CEE40254-7F31-6083-FA6D-7445D0A291A8,Flight 2023-09-13 17:12:41 KLF234L02,9/13/2023 17:12,17:12:41,9/13/2023 17:48,9/13/2023 11:42,11:42:41,9/13/2023 12:18,Bullet 2.1 Hotel,36381,00:35:43,2143,Kandhamal Live Flights
CEE508D8-1395-454C-66F4-FD2B8D9D2366,Flight 2023-09-13 17:03:18,9/13/2023 17:03,17:03:18,9/13/2023 17:04,9/13/2023 11:33,11:33:18,9/13/2023 11:34,Mugin-1,110,00:01:18,78,Mugin
987BAAEB-A69E-1224-33D8-8CF71BA4F3C3,Flight 2023-09-13 16:23:49,9/13/2023 16:23,16:23:49,9/13/2023 16:25,9/13/2023 10:53,10:53:49,9/13/2023 10:55,Mugin-1,67,00:01:41,101,Mugin
580BD31B-9F93-FBDC-F9E7-3B1F8DA82F39,Flight 2023-09-13 16:08:11 KLF234L01,9/13/2023 16:08,16:08:11,9/13/2023 16:37,9/13/2023 10:38,10:38:11,9/13/2023 11:07,Bullet 2.1 Hotel,35582,00:29:27,1767,Kandhamal Live Flights
9D853169-22FE-8214-7BC7-20C1FA5CB880,Flight 2023-09-13 15:58:56,9/13/2023 15:58,15:58:56,9/13/2023 16:00,9/13/2023 10:28,10:28:56,9/13/2023 10:30,Mugin-1,84,00:01:12,72,Mugin
593082BC-AB45-1606-4C35-EA4B9A1D8110,Flight 2023-09-13 15:33:40,9/13/2023 15:33,15:33:40,9/13/2023 15:35,9/13/2023 10:03,10:03:40,9/13/2023 10:05,Mugin-1,79,00:01:31,91,Mugin
6AC400B3-7C07-AB96-DA2D-FB94A1B38C93,Flight 2023-09-13 15:22:54,9/13/2023 15:22,15:22:54,9/13/2023 15:24,9/13/2023 09:52,09:52:54,9/13/2023 09:54,Mugin-1,88,00:01:47,107,Mugin
AEABFE70-79C6-816D-3194-C59856EE6C09,Flight 2023-09-13 15:18:30 KLF232L01,9/13/2023 15:18,15:18:30,9/13/2023 15:41,9/13/2023 09:48,09:48:30,9/13/2023 10:11,Bullet 2.1 Hotel,23038,00:22:49,1369,Kandhamal Live Flights
CD2F5CA3-07AE-6774-3004-1A502C4E156A,Flight 2023-09-13 15:10:30,9/13/2023 15:10,15:10:30,9/13/2023 15:12,9/13/2023 09:40,09:40:30,9/13/2023 09:42,Mugin-1,79,00:01:30,90,Mugin
69CB2771-8447-754C-6E5B-067E7DDA8D13,Flight 2023-09-13 14:54:11,9/13/2023 14:54,14:54:11,9/13/2023 14:55,9/13/2023 09:24,09:24:11,9/13/2023 09:25,Mugin-1,94,00:01:42,102,Mugin
669B0FB9-BFD7-26F7-AB15-D78394366207,Flight 2023-09-13 14:34:21,9/13/2023 14:34,14:34:21,9/13/2023 14:35,9/13/2023 09:04,09:04:21,9/13/2023 09:05,Mugin-1,14,00:01:02,62,Mugin
9723E97A-7335-C844-43DC-DA970C1ED722,Flight 2023-09-13 14:21:40,9/13/2023 14:21,14:21:40,9/13/2023 14:22,9/13/2023 08:51,08:51:40,9/13/2023 08:52,Mugin-1,13,00:01:01,61,Mugin
01F67022-A0B7-805E-70F5-7F98019531E1,Flight 2023-09-13 14:15:08,9/13/2023 14:15,14:15:08,9/13/2023 14:16,9/13/2023 08:45,08:45:08,9/13/2023 08:46,Mugin-1,39,00:01:16,76,Mugin
A69BF12E-524A-4024-8A74-E76E4599AED2,Flight 2023-09-13 14:10:04 KLF233L01,9/13/2023 14:10,14:10:04,9/13/2023 14:48,9/13/2023 08:40,08:40:04,9/13/2023 09:18,Bullet 2.1 Golf,47283,00:37:58,2278,Kandhamal Live Flights
6AF18949-6DF5-019A-F3A6-BB2B6670FEDD,Flight 2023-09-13 14:08:14,9/13/2023 14:08,14:08:14,9/13/2023 14:55,9/13/2023 08:38,08:38:14,9/13/2023 09:25,Bullet 2.1 Hotel,388,00:47:34,2854,
7E5BF642-4A95-B948-8600-CCEB1FF8823A,Flight 2023-09-13 14:06:15,9/13/2023 14:06,14:06:15,9/13/2023 14:07,9/13/2023 08:36,08:36:15,9/13/2023 08:37,Mugin-1,29,00:01:02,62,Mugin
DBC5EBC4-648A-9FBB-ABAD-043BB1756A1E,Flight 2023-09-13 13:53:15,9/13/2023 13:53,13:53:15,9/13/2023 13:54,9/13/2023 08:23,08:23:15,9/13/2023 08:24,Mugin-1,12,00:00:53,53,Mugin
7F731EA4-A601-8E39-D3EE-095297482C0A,Flight 2023-09-13 13:49:10,9/13/2023 13:49,13:49:10,9/13/2023 13:50,9/13/2023 08:19,08:19:10,9/13/2023 08:20,Mugin-1,22,00:01:35,95,Mugin
0A931B58-8E71-14AD-A54B-8B99DE6FCE2D,Flight 2023-09-13 13:06:08 KTF232L01,9/13/2023 13:06,13:06:08,9/13/2023 13:12,9/13/2023 07:36,07:36:08,9/13/2023 07:42,Bullet 2.1 Hotel,40,00:06:13,373,Kandhamal Test Flights
B68AEEB4-E1FB-6C0C-5D61-A2726263D08F,Flight 2023-09-13 12:36:54 KLF231L01,9/13/2023 12:36,12:36:54,9/13/2023 13:21,9/13/2023 07:06,07:06:54,9/13/2023 07:51,Bullet 2.1 Golf,47205,00:44:24,2664,Kandhamal Live Flights
60229AE0-609F-3EB6-0B9C-44D6ADD3CDED,Flight 2023-09-13 11:34:57 KLF230L01,9/13/2023 11:34,11:34:57,9/13/2023 12:09,9/13/2023 06:04,06:04:57,9/13/2023 06:39,Bullet 2.1 Golf,35599,00:34:35,2075,Kandhamal Live Flights
0B9D9F3B-F586-3861-31E7-DEDF41424F1C,Flight 2023-09-12 18:31:57,9/12/2023 18:31,18:31:57,9/12/2023 18:36,9/12/2023 13:01,13:01:57,9/12/2023 13:06,Bullet 2.1 India,81,00:04:37,277,Bullet 2.1 INDIA Tuning &amp; Test Flight
2482F8A3-4F09-A1C4-6BFA-2C787B6611C6,Flight 2023-09-12 18:15:18,9/12/2023 18:15,18:15:18,9/12/2023 18:16,9/12/2023 12:45,12:45:18,9/12/2023 12:46,Bullet 2.1 India,5,00:01:09,69,Bullet 2.1 INDIA Tuning &amp; Test Flight
9918852C-EAD5-49A5-FDF9-EFA8967038FD,Flight 2023-09-12 18:10:15,9/12/2023 18:10,18:10:15,9/12/2023 18:11,9/12/2023 12:40,12:40:15,9/12/2023 12:41,Bullet 2.1 India,7,00:00:57,57,Bullet 2.1 INDIA Tuning &amp; Test Flight
EAD14922-FB17-33F1-0AB9-41983C6885BD,Flight 2023-09-12 17:48:44,9/12/2023 17:48,17:48:44,9/12/2023 17:49,9/12/2023 12:18,12:18:44,9/12/2023 12:19,Bullet 2.1 India,17,00:01:11,71,Bullet 2.1 INDIA Tuning &amp; Test Flight
E9CADCE3-30F3-9EE3-F8D8-B9CC98F69664,Flight 2023-09-12 17:43:22,9/12/2023 17:43,17:43:22,9/12/2023 17:44,9/12/2023 12:13,12:13:22,9/12/2023 12:14,Bullet 2.1 India,27,00:00:56,56,Bullet 2.1 INDIA Tuning &amp; Test Flight
6EF0EB28-3922-A645-A7EB-54B5E51B5580,Flight 2023-09-12 17:34:10,9/12/2023 17:34,17:34:10,9/12/2023 17:35,9/12/2023 12:04,12:04:10,9/12/2023 12:05,Bullet 2.1 India,33,00:01:12,72,Bullet 2.1 INDIA Tuning &amp; Test Flight
72A3DF70-810E-1947-504B-0C7913B8F482,Flight 2023-09-12 17:30:07,9/12/2023 17:30,17:30:07,9/12/2023 17:31,9/12/2023 12:00,12:00:07,9/12/2023 12:01,Bullet 2.1 India,20,00:00:56,56,Bullet 2.1 INDIA Tuning &amp; Test Flight
D5F95913-6D8D-176C-7EFA-E6149DC65769,Flight 2023-09-12 17:22:40,9/12/2023 17:22,17:22:40,9/12/2023 17:23,9/12/2023 11:52,11:52:40,9/12/2023 11:53,Bullet 2.1 India,9,00:01:12,72,Bullet 2.1 INDIA Tuning &amp; Test Flight
A5A57845-3AD7-B13F-A604-97326E324EEA,Flight 2023-09-12 17:19:45,9/12/2023 17:19,17:19:45,9/12/2023 17:20,9/12/2023 11:49,11:49:45,9/12/2023 11:50,Bullet 2.1 India,9,00:00:57,57,Bullet 2.1 INDIA Tuning &amp; Test Flight
69FD4A2D-6396-37D1-DB9B-368BE5EC406C,Flight 2023-09-12 16:58:24,9/12/2023 16:58,16:58:24,9/12/2023 16:59,9/12/2023 11:28,11:28:24,9/12/2023 11:29,Bullet 2.1 India,23,00:00:57,57,Bullet 2.1 INDIA Tuning &amp; Test Flight
CB88A204-20D4-159C-214C-7D5C35130FA2,Flight 2023-09-12 16:33:20 KLF228L02,9/12/2023 16:33,16:33:20,9/12/2023 16:47,9/12/2023 11:03,11:03:20,9/12/2023 11:17,Bullet 2.1 Golf,15997,00:13:44,824,Kandhamal Live Flights
04D40DDB-7BC5-7012-0337-E7347B3AE136,Flight 2023-09-12 16:23:58,9/12/2023 16:23,16:23:58,9/12/2023 16:24,9/12/2023 10:53,10:53:58,9/12/2023 10:54,Bullet 2.1 India,9,00:00:58,58,Bullet 2.1 INDIA Tuning &amp; Test Flight
667FC1FA-E815-D815-0E4B-D9476B2AB40D,Flight 2023-09-12 16:02:40,9/12/2023 16:02,16:02:40,9/12/2023 16:03,9/12/2023 10:32,10:32:40,9/12/2023 10:33,Bullet 2.1 India,13,00:00:58,58,Bullet 2.1 INDIA Tuning &amp; Test Flight
825F8F17-7B9B-EBC9-A44E-0C57DBC20787,Flight 2023-09-12 15:31:06,9/12/2023 15:31,15:31:06,9/12/2023 15:31,9/12/2023 10:01,10:01:06,9/12/2023 10:01,Fighter A,12,00:00:48,48,Fighter A
8DE581B7-F7B0-3C2C-16E2-E649BA3D9F0B,Flight 2023-09-12 15:08:45,9/12/2023 15:08,15:08:45,9/12/2023 15:09,9/12/2023 09:38,09:38:45,9/12/2023 09:39,Fighter A,10,00:00:49,49,Fighter A
B71F2D87-92BE-7011-6C7F-BA3FB9CD69E4,Flight 2023-09-12 14:59:41 KLF228L01,9/12/2023 14:59,14:59:41,9/12/2023 15:13,9/12/2023 09:29,09:29:41,9/12/2023 09:43,Bullet 2.1 Golf,14028,00:13:49,829,Kandhamal Live Flights
D3026C76-3BB4-6666-E1A4-9E0B9F15DC31,Flight 2023-09-12 14:57:19,9/12/2023 14:57,14:57:19,9/12/2023 14:58,9/12/2023 09:27,09:27:19,9/12/2023 09:28,Fighter A,10,00:00:51,51,Fighter A
235178F7-DFC1-7E64-2239-9F7FFF42C6ED,Flight 2023-09-12 14:21:32 KLF227L02,9/12/2023 14:21,14:21:32,9/12/2023 14:34,9/12/2023 08:51,08:51:32,9/12/2023 09:04,Bullet 2.1 Golf,15755,00:13:27,807,Kandhamal Live Flights
3DCA3926-BB73-7E31-4BC9-B7F19D52A827,Flight 2023-09-12 14:12:20,9/12/2023 14:12,14:12:20,9/12/2023 14:15,9/12/2023 08:42,08:42:20,9/12/2023 08:45,Mugin-1,190,00:03:03,183,Mugin
1D83E0A4-F0D2-8902-E4C6-56709DDE463D,Flight 2023-09-12 13:50:41 KLF227L01,9/12/2023 13:50,13:50:41,9/12/2023 14:06,9/12/2023 08:20,08:20:41,9/12/2023 08:36,Bullet 2.1 Golf,15932,00:15:31,931,Kandhamal Live Flights
B5E1C5CF-3489-2E95-65B5-6852F21D7F3D,Flight 2023-09-12 10:03:16 KLF226L01,9/12/2023 10:03,10:03:16,9/12/2023 10:34,9/12/2023 04:33,04:33:16,9/12/2023 05:04,Bullet 2.1 Golf,36367,00:30:58,1858,Kandhamal Live Flights
172DA499-1D44-EBED-94C8-F93E2ADF3245,Flight 2023-09-12 09:09:22 KLF225L01,9/12/2023 09:09,09:09:22,9/12/2023 09:46,9/12/2023 03:39,03:39:22,9/12/2023 04:16,Bullet 2.1 Golf,47283,00:37:17,2237,Kandhamal Live Flights
D1516837-C5DD-BCDA-F75A-2E7CDDADB158,Flight 2023-09-11 18:38:29,9/11/2023 18:38,18:38:29,9/11/2023 18:40,9/11/2023 13:08,13:08:29,9/11/2023 13:10,Mugin-1,54,00:01:39,99,Mugin
B757FBE3-BD01-5726-38CF-31103CEE62DC,Flight 2023-09-11 18:31:52,9/11/2023 18:31,18:31:52,9/11/2023 18:32,9/11/2023 13:01,13:01:52,9/11/2023 13:02,Fighter A,10,00:01:02,62,Fighter A
C5D55C58-376B-ABD8-FCFA-4006B3CEE168,Flight 2023-09-11 18:27:05,9/11/2023 18:27,18:27:05,9/11/2023 18:27,9/11/2023 12:57,12:57:05,9/11/2023 12:57,Fighter A,8,00:00:51,51,Fighter A
5F56E2DE-7E17-F3DC-6B13-397C54100403,Flight 2023-09-11 18:20:58,9/11/2023 18:20,18:20:58,9/11/2023 18:22,9/11/2023 12:50,12:50:58,9/11/2023 12:52,Fighter A,11,00:01:03,63,Fighter A
6A62E349-C30C-2EB0-E0C4-3824990AF000,Flight 2023-09-11 18:14:37,9/11/2023 18:14,18:14:37,9/11/2023 18:15,9/11/2023 12:44,12:44:37,9/11/2023 12:45,Fighter A,9,00:00:52,52,Fighter A
CFDEB40B-102C-C46E-0882-DA4EF8DBE056,Flight 2023-09-11 18:07:31,9/11/2023 18:07,18:07:31,9/11/2023 18:08,9/11/2023 12:37,12:37:31,9/11/2023 12:38,Fighter A,9,00:00:51,51,Fighter A
78ACE014-D6F0-A0EA-5D18-DE4426603989,Flight 2023-09-11 18:01:22,9/11/2023 18:01,18:01:22,9/11/2023 18:02,9/11/2023 12:31,12:31:22,9/11/2023 12:32,Fighter A,7,00:00:52,52,Fighter A
4A200003-11E6-DC31-0386-64884B0636A3,Flight 2023-09-11 17:57:59 KLF223L02,9/11/2023 17:57,17:57:59,9/11/2023 18:37,9/11/2023 12:27,12:27:59,9/11/2023 13:07,Bullet 2.1 Golf,47199,00:39:22,2362,Kandhamal Live Flights
380465FF-28E4-8570-BB7C-796EA730DB9F,Flight 2023-09-11 17:51:53,9/11/2023 17:51,17:51:53,9/11/2023 17:52,9/11/2023 12:21,12:21:53,9/11/2023 12:22,Fighter A,10,00:01:02,62,Fighter A
9ADEB696-C789-24BA-E1F1-6226AED654B4,Flight 2023-09-11 17:44:49,9/11/2023 17:44,17:44:49,9/11/2023 17:45,9/11/2023 12:14,12:14:49,9/11/2023 12:15,Fighter A,10,00:00:53,53,Fighter A
9C3C0894-33AC-AA10-E348-FF627510F606,Flight 2023-09-11 17:32:56,9/11/2023 17:32,17:32:56,9/11/2023 17:33,9/11/2023 12:02,12:02:56,9/11/2023 12:03,Fighter A,10,00:00:53,53,Fighter A
0CFA0D13-E4F3-50CE-C124-128009802CCA,Flight 2023-09-11 17:20:58,9/11/2023 17:20,17:20:58,9/11/2023 17:21,9/11/2023 11:50,11:50:58,9/11/2023 11:51,Fighter A,15,00:00:51,51,Fighter A
5BEA281B-C228-958E-67CB-5E5520F005F6,Flight 2023-09-11 17:13:42 KLF224L02,9/11/2023 17:13,17:13:42,9/11/2023 17:42,9/11/2023 11:43,11:43:42,9/11/2023 12:12,Bullet 2.1 Golf,35577,00:29:01,1741,Kandhamal Live Flights
8B11B821-BA87-A7C8-34D3-39CAF8444E98,Flight 2023-09-11 17:12:09,9/11/2023 17:12,17:12:09,9/11/2023 17:13,9/11/2023 11:42,11:42:09,9/11/2023 11:43,Fighter A,13,00:00:54,54,Fighter A
879B0DEE-E4BF-CD74-4048-94549CB7E75E,Flight 2023-09-11 17:04:19,9/11/2023 17:04,17:04:19,9/11/2023 17:05,9/11/2023 11:34,11:34:19,9/11/2023 11:35,Fighter A,14,00:01:05,65,Fighter A
A0C22DEA-D2FC-CAF7-7D6D-A52D42D588F5,Flight 2023-09-11 17:01:04,9/11/2023 17:01,17:01:04,9/11/2023 17:01,9/11/2023 11:31,11:31:04,9/11/2023 11:31,Fighter A,9,00:00:50,50,Fighter A
60E367DB-2684-FEB2-2ECD-638BC1C5FC73,Flight 2023-09-11 16:48:49,9/11/2023 16:48,16:48:49,9/11/2023 16:49,9/11/2023 11:18,11:18:49,9/11/2023 11:19,Fighter A,15,00:01:02,62,Fighter A
D36B8D00-C44D-6AFA-DF81-0FF4686EF1D2,Flight 2023-09-11 16:46:03,9/11/2023 16:46,16:46:03,9/11/2023 16:46,9/11/2023 11:16,11:16:03,9/11/2023 11:16,Fighter A,8,00:00:50,50,Fighter A
3400AF5D-C7BC-0C81-1E93-7B93777CCC30,Flight 2023-09-11 16:30:20,9/11/2023 16:30,16:30:20,9/11/2023 16:31,9/11/2023 11:00,11:00:20,9/11/2023 11:01,Fighter A,16,00:00:50,50,Fighter A
C58CF044-C7AB-D84F-9294-B6F10CF00A1A,Flight 2023-09-11 16:25:33 KLF224L01,9/11/2023 16:25,16:25:33,9/11/2023 16:55,9/11/2023 10:55,10:55:33,9/11/2023 11:25,Bullet 2.1 Golf,36355,00:29:40,1780,Kandhamal Live Flights
1446CEC2-CF58-421A-D6BB-21F12ADA8513,Flight 2023-09-11 16:18:24,9/11/2023 16:18,16:18:24,9/11/2023 16:19,9/11/2023 10:48,10:48:24,9/11/2023 10:49,Fighter A,9,00:00:49,49,Fighter A
5BE73BC0-FCE2-8EA4-5FF8-997DD12CA883,Flight 2023-09-11 15:34:51 KLF223L01,9/11/2023 15:34,15:34:51,9/11/2023 16:12,9/11/2023 10:04,10:04:51,9/11/2023 10:42,Bullet 2.1 Golf,47272,00:37:50,2270,Kandhamal Live Flights
8C47D0F4-1141-5F9A-7548-F5BA8BD22E0D,Flight 2023-09-11 14:42:18 KTF222L01,9/11/2023 14:42,14:42:18,9/11/2023 15:10,9/11/2023 09:12,09:12:18,9/11/2023 09:40,Bullet 2.1 Hotel,33926,00:28:34,1714,Kandhamal Test Flights
DC46EE4D-257B-F99C-7050-F8EDD10D25CC,Flight 2023-09-11 14:39:14,9/11/2023 14:39,14:39:14,9/11/2023 14:41,9/11/2023 09:09,09:09:14,9/11/2023 09:11,Mugin-1,68,00:02:20,140,Mugin
C16FEEB1-A449-88F2-1CA8-154F5A288515,Flight 2023-09-11 14:22:45 KLF219L02,9/11/2023 14:22,14:22:45,9/11/2023 15:04,9/11/2023 08:52,08:52:45,9/11/2023 09:34,Bullet 2.1 Golf,47209,00:41:34,2494,Kandhamal Live Flights
322F2AEB-5AC0-3F60-C88B-E35E36F9E715,Flight 2023-09-11 13:22:48 KLF220L02,9/11/2023 13:22,13:22:48,9/11/2023 13:52,9/11/2023 07:52,07:52:48,9/11/2023 08:22,Bullet 2.1 Golf,35577,00:29:16,1756,Kandhamal Live Flights
4BD5A298-BB54-558F-5E80-E6012A177F6F,Flight 2023-09-11 12:49:17 KLF221L02,9/11/2023 12:49,12:49:17,9/11/2023 13:04,9/11/2023 07:19,07:19:17,9/11/2023 07:34,Bullet 2.1 Golf,15761,00:15:38,938,Kandhamal Live Flights
F6FF3EBB-C340-491A-6A2F-B3AD8FA13CEE,Flight 2023-09-11 12:08:33 KLF221L01,9/11/2023 12:08,12:08:33,9/11/2023 12:22,9/11/2023 06:38,06:38:33,9/11/2023 06:52,Bullet 2.1 Golf,15936,00:13:34,814,Kandhamal Live Flights
7E89DCC8-9BD5-C04B-A6FE-2D7678C232E0,Flight 2023-09-11 10:32:45 KLF220L01,9/11/2023 10:32,10:32:45,9/11/2023 11:04,9/11/2023 05:02,05:02:45,9/11/2023 05:34,Bullet 2.1 Golf,36362,00:31:34,1894,Kandhamal Live Flights
14095A3A-3A84-9F18-16E9-D4B82CE85B43,Flight 2023-09-11 09:34:46 KLF219L01,9/11/2023 09:34,09:34:46,9/11/2023 10:16,9/11/2023 04:04,04:04:46,9/11/2023 04:46,Bullet 2.1 Golf,47288,00:41:34,2494,Kandhamal Live Flights
458F68F1-30A9-302A-7135-E52F4C92420A,Flight 2023-09-09 09:17:22 KLF218L01,9/9/2023 09:17,09:17:22,9/9/2023 09:51,9/9/2023 03:47,03:47:22,9/9/2023 04:21,Bullet 2.1 Golf,47204,00:34:32,2072,Kandhamal Live Flights
C407CA43-A5C2-EE2D-2B64-E1D39731F0FA,Flight 2023-09-09 08:37:42 KLF217L02,9/9/2023 08:37,08:37:42,9/9/2023 09:02,9/9/2023 03:07,03:07:42,9/9/2023 03:32,Bullet 2.1 Golf,35581,00:25:10,1510,Kandhamal Live Flights
